城区,卧室数,客厅数,房屋面积,楼层,是否临近地铁,是否学区房,单位面积价格
28,丰台,1,1,48.44,高层,1,0,39637
29,朝阳,1,0,71.77,高层,1,0,36227
30,朝阳,3,1,141.0,高层,1,0,45036
31,朝阳,3,1,143.19,低层,1,0,39109
32,朝阳,3,2,146.72,中层,1,0,38509
33,朝阳,3,2,155.3,高层,1,0,77270
34,朝阳,3,2,150.4,中层,1,0,74469
35,朝阳,2,2,119.13,中层,1,0,73869
36,朝阳,3,2,139.01,高层,1,0,71938
37,朝阳,1,0,46.44,高层,1,0,71060
38,朝阳,4,2,192.68,高层,1,0,70065
39,朝阳,2,2,116.64,中层,1,0,65587
40,朝阳,2,2,117.0,中层,1,0,63077
41,朝阳,1,0,66.36,高层,1,0,61785
42,朝阳,1,0,54.62,高层,1,0,60418
43,朝阳,1,0,53.44,低层,1,0,58009
44,海淀,4,2,212.0,低层,1,0,99057
45,朝阳,2,1,79.0,高层,1,1,49368
46,朝阳,3,2,135.62,中层,1,1,48666
47,朝阳,2,1,111.1,高层,1,1,47705
48,朝阳,1,0,62.56,低层,1,1,40122
49,海淀,1,0,49.96,低层,1,1,86069
50,海淀,1,1,76.17,中层,1,1,72207
51,海淀,1,1,89.2,中层,1,1,67265
52,海淀,2,1,89.2,中层,1,1,64462
53,西城,2,1,57.5,中层,1,1,114435
54,西城,2,1,57.7,中层,1,1,114039
55,西城,1,1,48.4,中层,1,1,111571
56,西城,2,1,58.3,低层,1,1,111493
57,西城,2,1,51.3,中层,1,1,105264
58,西城,2,1,57.7,高层,1,1,104853
59,西城,2,1,74.0,高层,1,1,104055
60,西城,3,1,72.9,高层,1,1,97394
61,西城,2,1,59.1,高层,1,1,94755
62,朝阳,1,1,93.78,中层,1,0,64513
63,朝阳,3,2,133.58,低层,1,0,59890
64,朝阳,3,2,163.68,高层,1,0,58652
65,朝阳,3,2,133.05,低层,1,0,58475
66,朝阳,4,2,147.09,低层,1,0,58332
67,朝阳,3,2,145.87,高层,1,0,58272
68,朝阳,2,2,94.15,高层,1,0,60542
69,朝阳,2,2,87.81,高层,1,0,56942
70,朝阳,2,2,88.88,低层,1,0,56256
71,朝阳,3,2,127.79,低层,1,0,62603
72,朝阳,2,1,68.69,低层,1,0,61145
73,朝阳,1,1,63.0,中层,1,0,58731
74,朝阳,2,2,110.71,高层,1,0,58712
75,朝阳,2,2,105.0,低层,1,0,52381
76,西城,2,1,50.4,高层,1,1,134921
77,西城,2,1,48.5,低层,1,1,112372
78,西城,2,1,62.1,高层,1,1,101450
79,东城,3,1,71.78,高层,1,1,87769
80,东城,2,1,53.79,低层,1,1,98532
81,东城,1,1,46.87,高层,1,1,96011
82,东城,1,1,46.87,低层,1,1,93877
83,东城,3,2,89.12,低层,1,1,84493
84,东城,2,1,71.0,低层,1,1,73240
85,西城,2,1,88.4,低层,1,1,113123
86,西城,2,1,40.1,低层,1,0,109477
87,西城,2,1,51.38,中层,1,1,108992
88,西城,2,1,55.0,低层,1,0,106910
89,西城,1,1,43.5,高层,1,1,106897
90,西城,2,1,55.0,低层,1,1,105455
91,西城,1,1,42.8,低层,1,1,105141
92,西城,3,1,67.1,低层,1,1,103577
93,西城,2,1,50.4,高层,1,0,103175
94,西城,2,1,82.8,高层,1,1,96619
95,西城,2,1,63.0,低层,1,0,95556
96,西城,2,1,61.8,低层,1,1,95470
97,西城,2,1,59.3,中层,1,0,92749
98,西城,2,1,63.5,高层,1,0,92599
99,西城,2,1,64.2,高层,1,0,91745
100,西城,2,1,64.0,高层,1,0,90625
101,西城,3,2,134.6,低层,1,0,89154
102,东城,3,1,67.0,低层,1,1,86568
103,东城,3,1,73.18,低层,1,1,81990
104,东城,2,1,50.39,高层,1,1,80374
105,东城,3,1,69.0,中层,1,1,80000
106,东城,1,1,46.6,低层,1,1,78970
107,东城,3,1,56.5,中层,1,1,78762
108,东城,3,1,72.0,高层,1,1,76389
109,东城,2,1,59.0,中层,1,1,76272
110,东城,1,1,43.31,中层,1,1,76195
111,东城,2,1,59.33,高层,1,1,75847
112,东城,2,1,60.0,中层,1,1,75000
113,东城,2,1,58.38,低层,1,1,73656
114,东城,1,1,46.07,高层,1,1,72716
115,东城,2,1,59.33,高层,1,1,71634
116,东城,1,1,36.7,高层,1,1,70845
117,东城,2,1,57.84,高层,1,1,74344
118,东城,2,1,57.84,高层,1,1,72615
119,东城,3,1,70.21,高层,1,1,70503
120,东城,2,1,64.34,中层,1,1,69941
121,东城,3,0,88.69,低层,1,1,60887
122,东城,2,1,47.5,高层,1,1,85264
123,东城,2,1,46.39,低层,1,1,84070
124,东城,1,1,44.0,高层,1,1,83637
125,东城,3,1,62.64,低层,1,1,83015
126,东城,3,1,111.04,低层,1,1,80602
127,东城,3,1,111.04,低层,1,1,80152
128,东城,3,0,73.45,高层,1,1,74881
129,东城,2,1,54.41,低层,1,1,71679
130,西城,4,2,200.46,中层,1,0,114737
131,西城,1,1,56.46,低层,1,0,114418
132,西城,2,1,75.73,低层,1,0,110261
133,西城,2,1,74.75,高层,1,1,109031
134,西城,3,1,88.76,低层,1,1,108157
135,西城,2,1,66.64,低层,1,0,108044
136,西城,1,1,58.99,中层,1,0,105951
137,西城,2,2,75.42,低层,1,0,105410
138,西城,2,1,71.79,高层,1,1,101686
139,西城,2,1,72.79,高层,1,0,100289
140,西城,2,1,65.12,中层,1,0,98281
141,西城,3,1,88.86,低层,1,0,90030
142,东城,2,2,65.59,高层,1,0,76232
143,东城,2,1,52.2,中层,1,0,74713
144,东城,3,1,88.0,高层,1,0,70455
145,东城,3,1,88.24,中层,1,0,67997
146,东城,2,1,68.0,中层,1,0,66177
147,东城,1,1,43.55,高层,1,0,91849
148,东城,5,1,148.4,低层,1,0,114556
149,朝阳,2,2,84.61,低层,1,1,66896
150,朝阳,2,1,58.52,高层,1,0,58955
151,朝阳,2,1,57.85,高层,1,0,56180
152,朝阳,2,1,59.06,低层,1,0,54183
153,朝阳,2,1,63.88,低层,1,0,68097
154,朝阳,2,1,61.0,高层,1,0,55738
155,朝阳,3,1,84.25,中层,1,0,55193
156,朝阳,3,1,78.63,高层,1,0,52398
157,朝阳,2,1,55.27,中层,1,0,61336
158,朝阳,2,1,51.21,低层,1,0,56630
159,朝阳,2,1,53.24,高层,1,0,72315
160,朝阳,3,1,74.57,中层,1,0,60346
161,朝阳,3,1,74.57,高层,1,0,58335
162,朝阳,2,1,73.87,中层,1,0,56857
163,朝阳,3,1,63.32,高层,1,0,56855
164,朝阳,2,1,56.98,高层,1,0,56161
165,朝阳,3,1,76.1,高层,1,0,65704
166,朝阳,2,1,51.0,低层,1,0,58824
167,朝阳,2,1,57.26,高层,1,0,66714
168,朝阳,1,1,42.0,高层,1,0,57858
169,东城,2,1,52.98,高层,1,1,73613
170,东城,2,1,67.0,低层,1,1,71642
171,东城,2,0,50.0,高层,1,1,70000
172,东城,2,1,75.0,高层,1,1,66667
173,东城,2,1,71.17,高层,1,1,64353
174,东城,3,1,74.82,低层,1,1,56135
175,东城,1,1,63.0,低层,1,1,75397
176,东城,2,2,82.27,中层,1,1,75362
177,东城,2,1,80.19,中层,1,1,71082
178,东城,2,1,71.75,低层,1,1,69687
179,朝阳,2,1,60.19,高层,1,1,54827
180,朝阳,3,1,80.0,高层,1,1,53750
181,朝阳,2,1,64.21,中层,1,1,74755
182,朝阳,1,1,51.01,高层,1,1,56852
183,朝阳,3,1,82.19,高层,1,1,52927
184,朝阳,3,2,119.01,高层,1,1,63020
185,朝阳,1,1,48.0,高层,1,1,62500
186,朝阳,2,1,59.0,高层,1,1,60339
187,朝阳,2,1,103.82,中层,1,1,57793
188,朝阳,2,1,85.11,中层,1,1,57573
189,朝阳,2,1,104.99,高层,1,1,57149
190,朝阳,2,2,77.24,低层,1,1,53729
191,朝阳,2,1,94.15,高层,1,1,53107
192,朝阳,2,1,85.0,低层,1,1,50589
193,朝阳,2,1,85.11,中层,1,1,50523
194,朝阳,3,2,139.5,中层,1,1,50180
195,朝阳,2,1,111.55,中层,1,1,47961
196,朝阳,4,2,185.0,中层,1,1,47568
197,朝阳,2,1,53.69,低层,1,1,59602
198,朝阳,2,1,56.4,低层,1,1,59398
199,朝阳,2,1,57.09,低层,1,1,58680
200,朝阳,2,1,58.0,中层,1,1,58621
201,朝阳,1,1,40.4,低层,1,1,56931
202,朝阳,3,1,78.3,中层,1,1,56195
203,朝阳,2,1,57.09,低层,1,1,56052
204,朝阳,2,1,57.09,中层,1,1,55177
205,朝阳,2,1,57.43,中层,0,1,54850
206,朝阳,2,1,54.21,高层,1,1,77477
207,朝阳,2,2,67.15,中层,1,1,67015
208,朝阳,2,1,56.76,高层,1,1,66949
209,朝阳,1,1,44.95,高层,1,1,66741
210,朝阳,3,1,76.5,高层,1,1,65360
211,朝阳,2,1,70.0,中层,1,1,62858
212,朝阳,2,2,71.0,中层,1,1,62677
213,朝阳,3,1,83.59,高层,1,1,59816
214,朝阳,3,1,79.78,低层,1,1,58286
215,朝阳,3,1,85.27,低层,1,1,56292
216,朝阳,3,1,80.0,低层,1,1,56250
217,朝阳,3,1,78.34,低层,1,1,56166
218,朝阳,3,1,75.06,低层,1,1,55290
219,朝阳,4,2,118.0,高层,1,1,55085
220,朝阳,2,1,79.29,中层,1,1,58646
221,朝阳,2,1,57.0,中层,1,1,52632
222,朝阳,3,1,67.04,中层,1,1,63395
223,朝阳,3,1,68.57,中层,1,1,60668
224,朝阳,2,1,54.31,高层,1,1,58922
225,朝阳,2,1,64.68,低层,1,1,58751
226,朝阳,2,1,64.98,低层,1,1,58480
227,朝阳,2,1,54.97,低层,1,1,57668
228,丰台,2,1,57.96,中层,1,0,44859
229,丰台,2,1,57.84,高层,1,0,43050
230,丰台,1,1,48.02,高层,1,1,64557
231,丰台,1,1,48.08,高层,1,1,60733
232,东城,2,1,57.34,高层,1,0,43600
233,东城,2,1,57.91,高层,1,0,43171
234,东城,3,1,77.66,高层,1,0,38630
235,东城,1,0,37.74,高层,1,0,47695
236,海淀,1,0,36.43,中层,0,0,64508
237,海淀,1,0,38.0,中层,0,0,61843
238,海淀,3,1,95.52,低层,0,0,60721
239,海淀,1,0,39.0,低层,0,0,60257
240,海淀,2,1,85.04,高层,0,0,57032
241,海淀,2,2,88.58,低层,0,0,52495
242,海淀,1,1,42.0,低层,0,0,59524
243,海淀,1,1,42.0,中层,0,0,54762
244,海淀,2,1,59.0,低层,0,0,53390
245,海淀,2,1,60.85,中层,0,0,51767
246,海淀,3,1,75.0,低层,0,0,51334
247,海淀,2,1,71.3,高层,0,0,49089
248,海淀,2,1,74.28,中层,0,0,56947
249,海淀,2,1,71.37,中层,0,0,54085
250,海淀,2,1,73.0,中层,0,0,52055
251,海淀,2,1,73.05,中层,0,0,51746
252,海淀,1,1,48.55,高层,0,0,51082
253,海淀,2,1,73.49,中层,0,0,50347
254,海淀,1,1,55.75,中层,0,1,50225
255,海淀,2,1,82.97,低层,0,0,47608
256,海淀,3,1,91.14,中层,0,0,46632
257,海淀,1,1,59.0,高层,0,0,45763
258,海淀,2,1,67.0,中层,0,0,44777
259,海淀,2,2,97.45,低层,0,0,44126
260,海淀,3,1,102.0,中层,0,0,42157
261,海淀,3,2,106.0,高层,0,0,41510
262,海淀,3,2,105.0,高层,0,0,40953
263,海淀,4,1,116.24,高层,0,0,39574
264,海淀,3,1,106.42,高层,0,0,38527
265,海淀,4,2,131.98,高层,0,0,36370
266,海淀,4,2,131.0,高层,0,0,35115
267,朝阳,2,1,107.74,中层,1,0,63115
268,东城,2,1,61.11,中层,1,0,69220
269,东城,3,1,81.73,高层,1,0,69131
270,东城,1,1,46.83,高层,1,0,64062
271,东城,1,1,46.83,低层,1,0,59791
272,东城,2,1,56.03,低层,1,1,70498
273,东城,2,2,71.76,高层,1,1,69538
274,东城,2,1,49.0,中层,1,1,67347
275,东城,2,1,67.09,高层,1,0,81980
276,东城,3,1,70.13,高层,1,0,75574
277,东城,3,1,84.2,中层,1,0,73635
278,东城,1,1,39.97,高层,1,1,101326
279,东城,2,1,58.12,中层,1,0,91191
280,东城,2,1,59.68,低层,1,1,90148
281,东城,2,1,65.16,低层,1,0,89933
282,东城,2,1,59.68,低层,1,1,88472
283,东城,3,1,95.46,中层,1,1,87995
284,东城,2,1,56.65,中层,1,1,87909
285,东城,1,1,39.29,低层,1,1,86537
286,东城,1,1,50.19,低层,1,1,85675
287,东城,2,2,75.5,中层,1,1,79471
288,东城,2,1,67.0,低层,1,1,77612
289,东城,2,1,58.0,高层,1,1,89656
290,东城,3,1,71.05,中层,1,0,89374
291,东城,1,1,37.47,低层,1,1,88071
292,东城,2,1,61.0,低层,1,1,81968
293,东城,2,1,61.0,低层,1,0,81968
294,东城,2,1,53.24,中层,1,0,80767
295,东城,3,1,81.0,低层,1,1,80247
296,东城,2,1,56.82,高层,1,0,78318
297,东城,1,1,37.11,高层,1,0,75991
298,东城,1,1,42.3,高层,1,1,75651
299,东城,3,1,74.0,低层,1,0,74325
300,东城,2,1,60.0,高层,1,1,75000
301,东城,3,0,65.29,高层,1,1,74438
302,东城,2,1,55.59,高层,1,1,71596
303,东城,1,1,44.73,低层,1,1,71317
304,东城,3,1,88.24,低层,1,1,70830
305,东城,3,1,88.24,高层,1,1,70830
306,东城,2,1,69.83,中层,1,1,69885
307,朝阳,1,1,41.84,中层,0,0,62142
308,朝阳,2,1,61.86,高层,1,0,56580
309,朝阳,2,1,60.61,低层,1,1,61871
310,东城,2,2,140.5,中层,1,1,92527
311,东城,2,1,139.78,中层,1,1,89427
312,朝阳,2,1,62.59,高层,1,1,65506
313,朝阳,3,1,136.64,中层,1,1,51962
314,朝阳,3,2,136.64,低层,1,1,50864
315,朝阳,2,2,102.57,低层,1,1,49723
316,朝阳,4,1,184.33,高层,1,1,48826
317,朝阳,3,2,136.64,中层,1,1,47571
318,朝阳,3,1,80.0,中层,1,0,60000
319,朝阳,2,1,69.96,中层,1,0,58605
320,朝阳,2,1,68.69,高层,1,0,54594
321,朝阳,2,1,59.61,高层,1,0,55360
322,朝阳,2,1,55.31,高层,1,0,57675
323,朝阳,3,1,65.64,高层,1,0,53322
324,朝阳,2,1,49.44,低层,1,0,73827
325,朝阳,2,1,81.53,中层,1,0,72980
326,朝阳,2,1,49.93,低层,1,0,72101
327,朝阳,2,1,62.77,低层,1,0,70098
328,朝阳,3,1,81.02,中层,1,0,69119
329,朝阳,2,1,54.21,中层,1,0,67331
330,朝阳,2,1,53.65,高层,1,0,65238
331,朝阳,3,1,81.97,高层,1,0,64658
332,朝阳,2,1,54.61,中层,1,0,63176
333,朝阳,2,1,53.99,中层,1,0,62975
334,朝阳,2,1,54.0,高层,1,0,62963
335,朝阳,1,1,45.35,中层,1,0,61743
336,朝阳,2,1,63.47,高层,1,0,61447
337,朝阳,2,1,54.01,低层,1,0,61100
338,朝阳,2,1,62.77,高层,1,0,61017
339,朝阳,3,1,74.95,中层,1,0,60041
340,朝阳,2,1,56.02,高层,1,0,59801
341,朝阳,2,1,53.98,中层,1,0,59282
342,朝阳,2,1,59.15,高层,1,0,59172
343,朝阳,2,1,54.21,高层,1,0,59030
344,朝阳,2,1,58.53,低层,1,0,58090
345,朝阳,1,1,58.56,低层,1,0,58061
346,朝阳,2,1,51.91,低层,1,0,80910
347,朝阳,3,1,71.0,高层,1,0,71831
348,朝阳,2,1,60.0,低层,1,0,71667
349,朝阳,3,1,78.54,高层,1,0,70029
350,朝阳,2,1,57.15,低层,1,0,69117
351,朝阳,3,1,76.09,中层,1,0,67026
352,朝阳,2,1,56.99,中层,1,0,66679
353,朝阳,2,1,58.0,高层,1,0,66380
354,朝阳,2,1,65.0,中层,1,0,66154
355,朝阳,2,1,57.5,中层,1,0,66087
356,朝阳,1,1,42.0,中层,1,0,65477
357,朝阳,2,1,56.71,低层,1,0,65245
358,朝阳,2,1,57.5,中层,1,0,64348
359,朝阳,2,1,65.64,低层,1,0,64138
360,朝阳,3,1,80.6,中层,1,0,62035
361,朝阳,1,1,38.96,低层,1,0,61602
362,朝阳,1,1,38.52,低层,1,0,61008
363,朝阳,1,1,49.63,低层,1,0,60448
364,朝阳,2,1,59.55,高层,1,0,59614
365,朝阳,2,1,57.66,中层,1,0,58967
366,朝阳,2,1,58.16,中层,1,0,57600
367,朝阳,2,1,68.18,高层,1,0,56469
368,朝阳,1,1,38.99,中层,1,0,51296
369,东城,3,1,108.21,低层,1,0,80215
370,东城,2,1,65.82,高层,1,0,79004
371,东城,1,1,47.6,中层,1,0,78782
372,东城,2,1,65.82,低层,1,0,72927
373,东城,2,1,66.0,高层,1,1,72728
374,东城,2,1,65.82,中层,1,1,65330
375,朝阳,3,2,196.31,低层,1,0,76410
376,朝阳,2,2,144.31,高层,1,0,69296
377,朝阳,3,2,196.31,高层,1,0,69279
378,朝阳,2,1,144.0,低层,1,0,61667
379,朝阳,4,2,204.38,中层,0,1,44036
380,朝阳,3,2,137.36,中层,0,1,51689
381,朝阳,2,2,109.79,高层,0,1,51007
382,朝阳,2,2,110.69,中层,0,1,50592
383,朝阳,3,2,126.0,低层,0,1,48889
384,朝阳,3,2,136.82,低层,0,1,47508
385,朝阳,4,2,170.94,高层,0,1,46801
386,朝阳,2,1,107.34,低层,0,1,46581
387,朝阳,3,2,139.0,低层,0,1,50360
388,朝阳,3,2,224.0,高层,0,1,36608
389,朝阳,3,2,139.64,低层,0,1,60871
390,朝阳,3,2,144.7,低层,0,1,55978
391,朝阳,3,2,164.03,低层,0,1,53040
392,朝阳,3,2,143.32,中层,0,1,53029
393,朝阳,3,2,141.87,中层,0,1,52866
394,朝阳,3,2,164.36,中层,0,1,50499
395,朝阳,3,2,139.85,中层,0,1,50054
396,朝阳,3,3,221.27,低层,0,1,44290
397,朝阳,3,2,134.88,低层,1,1,72658
398,朝阳,3,2,144.18,高层,1,1,70745
399,朝阳,3,2,127.12,中层,1,1,69226
400,朝阳,3,2,142.97,中层,1,1,68546
401,朝阳,3,2,127.98,高层,1,1,67198
402,朝阳,3,2,180.56,低层,1,1,64799
403,朝阳,1,1,76.0,低层,1,1,59211
404,朝阳,2,2,126.8,中层,1,1,59937
405,朝阳,2,2,138.26,低层,1,1,91133
406,朝阳,3,2,165.58,低层,1,1,86968
407,朝阳,2,2,134.86,低层,1,1,85274
408,朝阳,3,2,135.0,中层,1,1,72963
409,朝阳,4,2,155.11,中层,1,1,88970
410,朝阳,3,2,154.65,低层,1,1,74362
411,朝阳,2,2,109.25,低层,1,1,64074
412,朝阳,3,2,108.95,高层,1,1,57642
413,朝阳,2,1,79.27,中层,1,0,64968
414,朝阳,2,2,86.8,中层,1,0,64517
415,朝阳,1,2,57.5,低层,1,0,64348
416,朝阳,2,2,112.71,低层,1,0,63881
417,朝阳,3,2,130.0,高层,1,0,63847
418,朝阳,1,1,66.54,中层,1,0,63421
419,朝阳,2,2,83.0,低层,1,0,62651
420,朝阳,3,2,91.12,中层,1,0,60909
421,朝阳,3,2,146.71,低层,1,0,59301
422,朝阳,1,1,67.0,低层,1,0,55971
423,石景山,1,1,48.6,高层,0,0,41153
424,石景山,2,1,49.87,低层,0,0,40105
425,石景山,2,1,43.0,中层,0,0,39535
426,石景山,2,1,48.6,低层,0,0,38066
427,石景山,2,1,40.4,低层,0,0,36634
428,石景山,2,1,70.35,中层,0,0,36390
429,石景山,3,1,49.5,高层,0,0,33940
430,石景山,2,1,78.8,中层,0,0,32995
431,石景山,2,1,56.6,中层,0,0,31803
432,海淀,3,1,80.2,高层,1,0,74813
433,海淀,1,1,45.9,低层,1,0,62092
434,海淀,1,1,44.7,中层,1,0,58166
435,海淀,1,1,46.0,中层,1,0,57174
436,海淀,2,1,63.0,高层,1,0,57143
437,海淀,3,1,86.43,中层,1,0,55768
438,海淀,2,1,66.4,低层,1,0,54217
439,海淀,2,1,63.0,中层,1,0,53651
440,海淀,4,1,109.0,高层,1,0,53212
441,海淀,2,1,67.3,低层,1,0,53195
442,海淀,2,1,66.4,低层,1,0,53013
443,海淀,2,1,66.5,中层,1,0,52632
444,海淀,2,1,66.4,低层,1,0,50603
445,石景山,3,1,67.0,中层,1,0,35075
446,石景山,2,1,65.3,低层,0,0,33691
447,石景山,2,1,65.24,低层,0,0,45985
448,石景山,2,1,57.54,中层,1,0,39973
449,石景山,2,1,58.95,中层,1,0,39865
450,石景山,2,1,57.7,高层,1,0,39862
451,石景山,3,1,68.43,中层,1,0,39457
452,石景山,2,1,61.3,中层,0,0,39152
453,石景山,2,0,55.0,中层,1,0,38182
454,石景山,1,1,44.01,低层,0,0,38174
455,石景山,2,1,59.0,高层,1,0,36950
456,石景山,2,1,59.88,低层,1,0,36741
457,石景山,2,1,57.46,高层,1,1,36548
458,石景山,1,1,44.0,高层,0,0,36364
459,石景山,2,1,58.8,高层,1,0,35715
460,石景山,2,1,59.88,低层,1,0,35071
461,石景山,2,1,59.41,高层,1,0,34506
462,石景山,2,1,69.13,高层,0,0,33994
463,石景山,2,1,57.26,高层,1,0,33182
464,石景山,2,0,58.41,中层,1,0,32187
465,石景山,2,1,165.88,低层,1,0,28033
466,石景山,3,1,184.16,低层,0,0,27151
467,石景山,1,1,33.46,低层,1,0,46324
468,石景山,3,1,66.0,低层,1,0,42425
469,石景山,1,1,36.0,低层,1,0,38889
470,石景山,3,0,55.0,低层,1,0,38182
471,石景山,3,1,69.0,中层,1,0,37682
472,石景山,1,1,36.65,高层,1,0,36835
473,石景山,2,1,51.31,低层,1,0,36056
474,石景山,1,1,36.3,高层,1,0,35813
475,石景山,2,1,51.0,中层,1,0,35687
476,石景山,1,1,36.65,中层,1,0,35471
477,石景山,2,1,50.37,中层,1,0,35339
478,石景山,2,1,50.42,中层,1,0,35304
479,石景山,3,0,56.77,高层,1,0,35230
480,石景山,2,1,54.0,低层,1,0,35186
481,石景山,1,1,37.0,低层,1,0,35136
482,石景山,2,1,50.39,高层,1,0,35127
483,石景山,2,1,51.0,中层,1,0,34902
484,石景山,2,1,50.39,高层,1,0,34730
485,石景山,2,1,66.0,中层,1,0,34697
486,石景山,2,1,56.7,高层,1,0,34392
487,石景山,2,1,56.77,中层,1,0,34350
488,石景山,2,1,50.0,高层,1,0,34000
489,石景山,2,1,56.55,低层,1,0,33599
490,石景山,2,1,53.99,高层,1,0,33340
491,石景山,2,1,52.5,高层,1,0,33334
492,石景山,2,0,59.0,中层,1,0,33051
493,石景山,2,1,58.9,低层,1,0,32938
494,石景山,3,1,70.0,高层,1,0,32858
495,石景山,2,1,58.63,高层,1,0,32407
496,石景山,2,1,54.03,高层,1,0,32020
497,石景山,3,0,57.18,中层,1,0,31480
498,石景山,3,1,69.0,高层,1,0,31160
499,石景山,2,1,65.0,高层,1,0,30770
500,石景山,2,1,65.22,高层,1,0,30666
501,石景山,3,1,68.41,高层,1,0,29967
502,石景山,1,1,40.0,高层,0,0,38000
503,石景山,1,1,53.0,高层,0,0,37359
504,石景山,2,1,72.71,高层,0,0,37134
505,石景山,1,1,58.25,中层,0,0,36910
506,石景山,1,1,55.0,中层,0,0,36000
507,石景山,2,1,58.0,高层,0,0,31035
508,石景山,2,1,52.72,中层,1,0,34523
509,石景山,2,1,57.46,低层,1,0,46120
510,石景山,3,1,89.3,低层,1,0,40874
511,石景山,3,1,80.97,低层,1,0,40756
512,石景山,1,1,53.0,高层,1,0,40567
513,石景山,2,1,64.92,高层,1,0,40050
514,石景山,2,1,57.46,高层,1,0,39854
515,石景山,2,1,84.43,高层,1,0,37902
516,石景山,3,1,90.07,高层,1,0,37194
517,石景山,2,1,62.0,中层,1,0,36291
518,石景山,1,1,55.5,高层,1,0,36037
519,石景山,2,1,57.97,中层,1,0,35881
520,石景山,1,1,46.4,中层,1,0,35561
521,石景山,2,1,79.29,高层,1,0,35314
522,石景山,2,1,56.77,高层,1,0,35230
523,石景山,3,1,110.9,中层,1,0,35167
524,石景山,2,1,85.36,低层,1,0,34209
525,石景山,2,1,80.07,高层,1,0,33721
526,石景山,2,1,81.96,中层,1,0,33553
527,石景山,1,1,55.77,中层,1,0,33172
528,石景山,2,1,80.07,高层,1,0,32472
529,石景山,2,1,81.09,高层,1,0,29351
530,石景山,2,1,61.38,高层,1,0,43337
531,石景山,2,1,57.64,高层,1,0,38168
532,石景山,2,1,61.8,低层,1,0,37703
533,石景山,2,1,63.58,低层,1,0,36962
534,石景山,2,1,56.82,高层,1,0,36079
535,石景山,2,0,53.95,高层,1,0,35589
536,石景山,2,1,66.4,中层,1,1,35392
537,石景山,1,1,46.68,低层,1,0,35348
538,石景山,2,0,46.0,高层,1,0,34783
539,石景山,3,0,86.6,高层,1,0,34643
540,石景山,3,1,124.0,高层,1,0,32259
541,石景山,3,0,84.61,中层,1,0,31912
542,石景山,2,0,54.04,中层,1,0,28128
543,石景山,2,1,54.52,低层,1,0,42187
544,石景山,2,1,58.0,高层,1,0,41380
545,石景山,2,1,58.76,高层,1,0,40845
546,石景山,2,1,59.0,低层,1,0,39831
547,石景山,2,1,58.0,低层,1,0,38794
548,石景山,2,1,58.08,高层,1,0,38740
549,石景山,2,1,58.3,高层,1,0,38594
550,石景山,2,1,60.93,中层,1,0,38569
551,石景山,2,1,57.61,中层,1,0,38188
552,石景山,2,1,59.0,高层,1,0,38136
553,石景山,1,1,50.0,高层,1,0,38000
554,石景山,2,1,60.77,高层,1,0,36203
555,石景山,2,1,58.6,中层,1,0,35837
556,石景山,2,1,73.0,高层,1,0,35617
557,石景山,2,1,60.77,低层,1,1,35380
558,石景山,2,1,59.6,高层,1,0,35235
559,石景山,2,1,58.87,中层,1,0,35163
560,石景山,2,1,58.45,高层,1,0,35073
561,石景山,2,1,58.59,高层,1,0,34989
562,石景山,2,1,73.0,高层,1,0,32192
563,石景山,2,1,72.73,低层,1,0,31624
564,石景山,2,1,59.0,高层,1,0,30848
565,海淀,2,1,57.97,高层,1,1,77627
566,海淀,2,1,55.4,高层,1,1,75452
567,海淀,1,1,43.6,高层,1,1,73395
568,海淀,2,1,56.3,中层,1,1,72825
569,海淀,3,1,79.3,高层,1,1,71879
570,海淀,3,1,68.0,高层,1,1,71030
571,海淀,2,1,56.1,中层,1,1,70945
572,海淀,2,1,54.0,高层,1,1,70371
573,海淀,2,1,56.9,中层,1,1,68542
574,海淀,1,1,47.59,中层,1,1,66401
575,海淀,3,1,68.4,高层,1,1,65790
576,海淀,2,1,57.2,低层,1,1,62063
577,朝阳,2,1,62.5,高层,1,0,40320
578,朝阳,2,1,80.9,低层,1,0,38567
579,海淀,3,1,65.24,低层,1,1,109596
580,西城,2,2,181.0,低层,1,0,71824
581,西城,2,1,58.7,中层,1,1,76661
582,西城,2,1,58.6,高层,1,1,75086
583,西城,2,1,60.0,高层,1,1,75000
584,西城,2,1,58.71,低层,1,1,74093
585,西城,2,1,59.16,高层,1,1,72685
586,西城,2,1,58.7,高层,1,1,72062
587,西城,2,1,53.76,中层,1,1,74405
588,西城,2,1,54.0,高层,1,1,70371
589,西城,1,0,30.67,中层,1,0,84774
590,西城,2,1,72.91,低层,1,0,72693
591,西城,1,2,59.7,低层,1,0,72027
592,西城,2,2,76.0,高层,1,0,66448
593,西城,2,1,62.0,中层,1,0,64517
594,西城,3,2,127.12,低层,1,0,79925
595,西城,2,1,97.73,低层,1,0,61394
596,东城,2,1,57.68,中层,1,1,70215
597,东城,2,1,57.86,中层,1,1,60491
598,西城,1,1,36.9,高层,1,1,113822
599,西城,2,1,63.5,低层,1,1,106772
600,西城,2,1,48.1,中层,1,1,106030
601,西城,2,1,64.5,高层,1,1,102326
602,西城,2,1,59.2,高层,1,1,101352
603,西城,2,1,53.3,中层,1,1,99438
604,西城,2,1,53.3,低层,1,1,99438
605,西城,2,1,63.5,低层,1,1,99213
606,西城,2,1,49.0,中层,1,1,97960
